OID,Year,Date,ID,UTMEast,UTMNorth,Sex,Weight,SVL,TailLength,TotalLength,TailStatus,ReproStatus,#FolliclesOrEggs
6727,2018,2018-01-05,02Jan18.01,,,Male,5680,198.4,14.0,212.4,Broken,,
6740,2018,2018-01-06,06Jan18.01,532802,2846832,Male,,,,,,,
6742,2018,2018-01-06,06Jan18.02,532959,2842437,Male,,,,,,,
6744,2018,2018-01-06,06Jan18.03,532979,2841929,Male,,,,,,,
6746,2018,2018-01-06,06Jan18.04,532932,2843191,Male,,,,,,,
6748,2018,2018-01-06,06Jan18.05,532979,2841929,Male,,,,,,,
6755,2017,2017-11-02,01Nov17.03,,,Female,5210,206.0,30.0,236.0,Intact,Primary,
6757,2018,2018-01-08,06Jan18.01,,,Male,4220,187.5,28.0,215.5,Intact,Turgid,
6758,2018,2018-01-08,06Jan18.02,,,Male,5232,206.0,30.0,236.0,Intact,Turgid,
6759,2018,2018-01-08,06Jan18.03,,,Male,5728,217.0,32.2,249.2,Intact,Turgid,
6760,2018,2018-01-08,06Jan18.04,,,Male,14300,288.0,40.3,328.3,Intact,Turgid,
6761,2018,2018-01-08,06Jan18.05,,,Male,8796,254.0,36.0,290.0,Intact,Turgid,
6762,2018,2018-01-09,08Nov17.03,,,Female,2381,203.2,,,,,
6767,2018,2018-01-09,22Dec17.01,,,Male,11300,255.0,37.5,292.5,Intact,Semi-turgid,
6768,2018,2018-01-09,27Dec17.02,,,Female,12500,234.0,37.0,271.0,Intact,Primary,
6769,2017,2017-11-02,29Oct17.01,,,Male,5236,190.5,31.6,222.1,Intact,Semi-turgid,
6775,2018,2018-01-13,13Jan18.01,532999,2841329,Male,,,,,,,
6782,2018,2018-01-18,18Jan18.01,569062,2794124,Female,,,,,,,
6784,2018,2018-01-18,18Jan18.02,489919,2853788,Male,,,,,,,
6789,2018,2018-01-18,13Jan18.01,,,Male,5022,210.3,29.4,239.7,Intact,Turgid,
6791,2018,2018-01-19,18Jan18.01,,,Female,5292,207.4,28.4,235.8,Intact,Primary,
6796,2018,2018-01-20,20Jan18.01,520305,2795260,Female,,,,,,,
6799,2018,2018-01-22,22Jan18.01,519027,2807146,Male,,,,,,,
6801,2018,2018-01-22,22Jan18.02,489795,2860610,Female,,,,,,,
6803,2018,2018-01-24,24Jan18.01,543550,2832391,Male,,,,,,,
6805,2018,2018-01-24,24Jan18.02,569271,2793827,Male,,,,,,,
6807,2018,2018-01-24,24Jan18.03,509703,2784498,Female,,,,,,,
6809,2018,2018-01-24,24Jan18.04,520298,2798021,Male,,,,,,,
6815,2018,2018-01-25,25Jan18.01,559004,2812088,Male,,,,,,,
6817,2018,2018-01-25,25Jan18.02,559091,2812298,Male,,,,,,,
6818,2018,2018-01-18,18Jan18.02,,,Male,3436,202.4,29.8,232.2,Intact,Flaccid,
6819,2018,2018-01-22,20Jan18.01,,,Female,236,69.6,9.1,78.7,Intact,Undeveloped,
6820,2018,2018-01-25,22Jan18.01,,,Male,666,98.4,14.2,112.6,Intact,Undeveloped,
6821,2018,2018-01-25,24Jan18.01,,,Male,3238,,,,Intact,,
6822,2018,2018-01-25,24Jan18.03,,,Female,4922,191.0,26.8,217.8,Intact,Primary,
6823,2018,2018-01-25,24Jan18.04,,,Male,718,105.8,15.5,121.3,Intact,Undeveloped,
6824,2018,2018-01-25,25Jan18.01,,,Male,16400,288.0,44.9,332.9,Intact,Turgid,
6825,2018,2018-01-25,25Jan18.02,,,Male,12000,266.8,37.9,304.7,Intact,Turgid,
6827,2018,2018-01-27,27Jan18.01,510592,2896094,Male,,,,,,,
6829,2018,2018-02-02,04Jan18.01,,,Female,5816,154.0,24.0,178.0,Intact,Undeveloped,
6835,2018,2018-02-02,24Jan18.02,,,Male,5238,196.0,31.0,227.0,Intact,,
6837,2018,2018-02-03,03Feb18.01,564795,2786241,Male,,,,,,,
6839,2018,2018-02-04,04Feb18.01,510580,2895607,Female,,,,,,,
6841,2018,2018-02-04,04Feb18.02,523865,2838407,Male,,,,,,,
6843,2018,2018-02-05,05Feb18.02,523396,2843756,Male,,,,,,,
6844,2018,2018-02-05,05Feb18.03,510587,2895827,Male,,,,,,,
6847,2018,2018-02-08,03Feb18.01,,,Male,4198,197.9,29.3,227.2,Intact,Turgid,
6848,2018,2018-02-07,04Feb18.02,,,Male,4186,190.6,28.4,219.0,Intact,Turgid,
6849,2018,2018-02-07,05Feb18.02,,,Male,5404,205.0,31.5,236.5,Intact,Flaccid,
6851,2018,2018-02-10,10Feb18.01,532735,2848704,Male,,,,,,,
6853,2018,2018-02-11,11Feb18.01,555872,2797311,Male,,,,,,,
6854,2018,2018-02-11,11Feb18.02,507502,2859659,Male,,,,,,,
6857,2018,2018-02-14,14Feb18.01,489927,2856211,Male,,,,,,,
6859,2018,2018-02-14,14Feb18.02,464151,2864339,Female,,,,,,,
6860,2018,2018-02-16,05Feb18.03,,,Male,10794,248.0,38.0,286.0,Intact,,
6861,2018,2018-02-16,11Feb18.02,,,Male,6102,190.0,12.0,202.0,Broken,,
6862,2018,2018-02-16,14Feb18.01,,,Male,5780,181.0,30.3,211.3,Intact,,
6869,2018,2018-02-22,22Feb18.02,489913,2856370,Male,,,,,,,
6871,2018,2018-02-22,22Feb18.03,489913,2856527,Male,,,,,,,
6873,2018,2018-02-22,22Feb18.04,521583,2810277,Male,,,,,,,
6877,2018,2018-02-26,26Feb18.01,507982,2859082,Female,,,,,,,
6884,2018,2018-02-26,26Feb18.01,,,Female,59700,380.5,50.0,430.5,Intact,Secondary,86
6886,2018,2018-02-28,28Feb18.01,490877,2860492,Male,,,,,,,
6889,2017,2017-10-02,02Oct17.03,,,Male,262,73.0,10.5,83.5,Intact,Undeveloped,
6890,2018,2018-02-04,04Feb18.01,,,Female,10700,205.0,31.0,236.0,Intact,Secondary,19
6894,2018,2018-01-30,27Jan18.01,,,Male,18100,260.7,41.0,301.7,Intact,Flaccid,
6895,2018,2018-03-07,07Mar18.01,508098,2859231,Male,,,,,,,
6896,2018,2018-03-07,22Jan18.02,,,Female,15022,261.5,33.3,294.8,Intact,Secondary,18
6900,2018,2018-03-09,09Mar18.01,569010,2794077,Male,,,,,,,
6904,2018,2018-03-14,09Mar18.01,,,Male,7030,204.5,32.5,237.0,Intact,Turgid,
6918,2018,2018-03-20,20Mar18.04,538264,2808607,Male,,,,,,,
6921,2018,2018-03-21,07Mar18.01,,,Male,5490,213.0,32.5,245.5,Intact,,
6930,2018,2018-02-22,22Feb18.02,,,Male,4380,195.4,29.5,224.9,Intact,Semi-turgid,
6931,2018,2018-02-22,22Feb18.03,,,Male,3818,162.0,27.6,189.6,Intact,Semi-turgid,
6932,2018,2018-02-22,22Feb18.04,,,Male,9656,242.0,34.2,276.2,Intact,Semi-turgid,
6937,2018,2018-02-13,10Feb18.01,,,Male,6354,219.0,31.5,250.5,Intact,Semi-turgid,
6938,2018,2018-02-13,11Feb18.01,,,Male,3900,176.2,25.9,202.1,Intact,Semi-turgid,
6939,2018,2018-03-29,20Mar18.04,,,Male,2696,162.8,23.0,185.8,Intact,Flaccid,
7184,2018,2018-05-17,17May18.06,518474,2791142,Male,,,,,,,
7190,2018,2018-05-19,19May18.01,510610,2785504,Female,,,,,,,
7192,2018,2018-05-19,19May18.02,509120,2849240,Male,,,,,,,
7194,2018,2018-05-19,19May18.03,495925,2849130,Male,,,,,,,
7196,2018,2018-05-20,20May18.01,460209,2729339,Male,,,,,,,
7198,2018,2018-05-21,21May18.01,515007,2851681,Female,,,,,,,
7217,2018,2018-05-23,23May18.03,515505,2789129,Male,,,,,,,
7219,2018,2018-05-23,23May18.04,515340,2851341,Male,,,,,,,
7225,2018,2018-05-23,17May18.06,,,Male,2398,159.4,22.6,182.0,Intact,Flaccid,
7228,2018,2018-05-23,19May18.01,,,Female,6104,212.9,28.7,241.6,Intact,Primary,
7229,2018,2018-05-23,20May18.01,,,Male,3160,174.6,28.7,203.3,Intact,Flaccid,
7237,2018,2018-05-24,24May18.03,464781,2865365,Female,,,,,,,
7247,2018,2018-05-28,28May18.01,513408,2785278,Female,,,,,,,
7259,2018,2018-05-30,30May18.02,555238,2800290,,,,,,,,
7272,2018,2018-05-30,23May18.03,,,Male,5652,208.2,29.9,238.1,Intact,Flaccid,
7279,2018,2018-05-30,28May18.01,,,Female,3304,177.8,23.3,201.1,Intact,Primary,
7282,2018,2018-06-03,03Jun18.01,512895,2787432,Male,,,,,,,
7284,2018,2018-06-04,04Jun18.01,519027,2807146,Male,,,,,,,
7292,2018,2018-06-05,05Jun18.04,520034,2801622,Female,,,,,,,
7308,2018,2018-06-06,06Jun18.05,520300,2795678,Male,,,,,,,
7310,2018,2018-06-06,06Jun18.06,518148,2805311,Male,,,,,,,
7321,2018,2018-06-06,03Jun18.01,,,Male,3598,179.3,27.4,206.7,Intact,Flaccid,
7325,2018,2018-06-06,05Jun18.04,,,Female,2174,162.6,22.7,185.3,Intact,Primary,
7335,2018,2018-06-08,08Jun18.03,514235,2788291,Male,,,,,,,
7337,2018,2018-06-08,08Jun18.04,571327,2825487,Female,,,,,,,
7338,2018,2018-05-22,19May18.02,,,Male,5442,221.8,32.4,254.2,Intact,Flaccid,
7339,2018,2018-05-22,19May18.03,,,Male,2336,159.4,22.4,181.8,Intact,Flaccid,
7340,2018,2018-05-22,21May18.01,,,Female,1438,123.1,16.0,139.1,Intact,Undeveloped,
7362,2018,2018-06-12,12Jun18.04,513872,2788502,Male,,,,,,,
7363,2018,2018-06-12,04Jun18.01,,,Male,596,104.0,14.0,118.0,Intact,Undeveloped,
7364,2018,2018-06-12,06Jun18.05,,,Male,2748,165.0,24.5,189.5,Intact,Flaccid,
7365,2018,2018-06-12,06Jun18.06,,,Male,1668,142.0,19.0,161.0,Intact,Flaccid,
7370,2018,2018-06-12,08Jun18.03,,,Male,3270,177.0,30.0,207.0,Intact,Flaccid,
7391,2018,2018-06-14,14Jun18.06,512921,2853929,Female,,,,,,,
7395,2018,2018-06-15,15Jun18.02,517976,2804360,Female,,,,,,,
7397,2018,2018-06-15,15Jun18.03,520308,2794711,Female,,,,,,,
7399,2018,2018-06-15,15Jun18.04,520304,2796091,Female,,,,,,,
7401,2018,2018-06-18,18Jun18.01,568460,2816402,Female,,,,,,,
7422,2018,2018-06-19,19Jun18.04,518616,2802794,Male,,,,,,,
7424,2018,2018-06-19,19Jun18.05,463833,2865761,Female,,,,,,,
7427,2018,2018-06-19,12Jun18.04,,,Male,4124,189.1,28.1,217.2,Intact,Flaccid,
7431,2018,2018-02-14,14Feb18.02,,,Female,2306,149.1,18.0,167.1,Intact,Undeveloped,
7438,2018,2018-06-19,15Jun18.02,,,Female,2908,177.9,25.6,203.5,Intact,Undeveloped,
7439,2018,2018-06-19,15Jun18.03,,,Female,3318,176.3,23.3,199.6,Intact,Primary,
7440,2018,2018-06-19,15Jun18.04,,,Female,1238,129.1,17.1,146.2,Intact,Undeveloped,
7445,2018,2018-06-20,20Jun18.01,564067,2785307,Male,,,,,,,
7448,2018,2018-03-05,28Feb18.01,,,Male,3760,180.9,28.6,209.5,Intact,Flaccid,
7458,2018,2018-06-21,21Jun18.06,491922,2860352,Female,,,,,,,
7461,2018,2018-06-22,08Jun18.04,,,Female,7300,242.0,34.0,276.0,Intact,Primary,
7468,2018,2018-05-24,24May18.03,,,Female,6586,216.0,30.0,246.0,Intact,Primary,
7470,2018,2018-06-23,23Jun18.01,512733,2787274,Female,,,,,,,
7472,2018,2018-06-25,25Jun18.01,517045,2790183,Male,,,,,,,
7498,2018,2018-06-26,19Jun18.04,,,Male,3752,184.0,26.0,210.0,Intact,Flaccid,
7499,2018,2018-06-27,19Jun18.05,,,Female,3708,184.8,24.3,209.1,Intact,,
7500,2018,2018-06-26,20Jun18.01,,,Male,2988,174.0,26.7,200.7,Intact,Flaccid,
7509,2018,2018-06-26,23Jun18.01,,,Female,,,,,Intact,Undeveloped,
7510,2018,2018-06-26,25Jun18.01,,,Male,3674,186.0,30.0,216.0,Intact,Flaccid,
7532,2018,2018-06-27,27Jun18.08,512357,2786999,Male,,,,,,,
7534,2018,2018-06-27,28Jun18.06,515929,2850705,Female,,,,,,,
7537,2018,2018-06-28,27Jun18.09,518302,2803232,Female,,,,,,,
7547,2018,2018-06-28,28Jun18.05,531992,2849368,Male,,,,,,,
7555,2018,2018-06-29,29Jun18.04,517439,2802479,Male,,,,,,,
7557,2018,2018-06-30,30Jun18.01,514662,2788569,Female,,,,,,,
7559,2018,2018-07-02,02Jul18.01,546689,2786287,Male,,,,,,,
7568,2018,2018-07-03,03Jul18.04,542704,2831318,Male,,,,,,,
7569,2018,2018-07-03,03Jul18.05,,,,15000,344.2,36.8,381.0,,,
7570,2018,2018-07-03,03Jul18.05,532773,2847542,,,,,,,,
7591,2018,2018-07-04,04Jul18.01,520301,2798320,Female,,,,,,,
7600,2018,2018-07-03,02Jul18.01,,,Male,3858,171.0,25.0,196.0,Intact,Flaccid,
7604,2018,2018-07-03,03Jul18.04,,,Male,2160,153.0,21.6,174.6,Intact,Flaccid,
7608,2018,2018-07-05,05Jul18.02,510337,2785212,Female,,,,,,,
7610,2018,2018-07-05,05Jul18.03,511677,2786533,Female,,,,,,,
7612,2018,2018-07-05,05Jul18.04,474183,2863036,Female,,,,,,,
7613,2018,2018-07-03,18Jun18.01,,,Female,1068,131.0,17.9,148.9,Intact,Undeveloped,
7621,2018,2018-07-03,27Jun18.08,,,Male,2562,164.0,24.1,188.1,Intact,Flaccid,
7622,2018,2018-07-03,27Jun18.09,,,Female,3202,,23.9,,Intact,Primary,
7630,2018,2018-07-03,29Jun18.04,,,Male,2606,159.1,22.8,181.9,Intact,Flaccid,
7631,2018,2018-07-03,30Jun18.01,,,Female,4116,184.5,24.6,209.1,Intact,Primary,
7641,2018,2018-07-06,06Jul18.05,515641,2789225,Male,,,,,,,
7643,2018,2018-07-06,06Jul18.06,516316,2850281,Male,,,,,,,
7645,2018,2018-07-07,07Jul18.01,530696,2849359,Female,,,,,,,
7647,2018,2018-07-09,09Jul18.01,538085,2807678,Female,,,,,,,
7681,2018,2018-07-11,11Jul18.03,520072,2801585,Male,,,,,,,
7683,2018,2018-07-11,11Jul18.04,517248,2790319,,,,,,,,
7684,2018,2018-07-12,04Jul18.01,,,Female,4642,198.2,25.7,223.9,Intact,Primary,
7685,2018,2018-07-11,05Jul18.02,,,Female,1454,140.9,18.1,159.0,Intact,Undeveloped,
7686,2018,2018-07-11,05Jul18.03,,,Female,754,117.3,14.9,132.2,Intact,Undeveloped,
7687,2018,2018-07-11,06Jul18.05,,,Male,3614,195.9,28.0,223.9,Intact,Flaccid,
7688,2018,2018-07-11,09Jul18.01,,,Female,1636,153.0,20.9,173.9,Intact,,
7702,2018,2018-07-12,12Jul18.06,542630,2833408,Female,,,,,,,
7704,2018,2018-07-12,12Jul18.07,542563,2835187,Female,,,,,,,
7705,2018,2018-07-11,09Jul18.01,,,Female,,,,,,Undeveloped,
7711,2018,2018-07-13,13Jul18.03,511770,2786591,Female,,,,,,,
7713,2018,2018-07-14,14Jul18.01,518306,2805728,Male,,,,,,,
7715,2018,2018-07-15,15Jul18.01,493336,2849144,Male,,,,,,,
7717,2018,2018-07-15,15Jul18.02,542668,2829922,Male,,,,,,,
7719,2018,2018-07-15,15Jul18.03,516205,2850401,Female,,,,,,,
7729,2018,2018-07-16,16Jul18.01,497147,2859776,Male,,,,,,,
7731,2018,2018-07-16,16Jul18.02,506460,2848072,Female,,,,,,,
7733,2018,2018-07-16,16Jul18.03,489015,2859678,Male,,,,,,,
7735,2018,2018-07-16,16Jul18.04,516867,2849689,Female,,,,,,,
7737,2018,2018-07-16,16Jul18.06,495125,2860008,,,,,,,,
7739,2018,2018-07-16,16Jul18.08,516714,2849867,,,,,,,,
7741,2018,2018-07-16,16Jul18.11,509264,2857423,Female,,,,,,,
7743,2018,2018-07-16,16Jul18.12,497689,2859720,Male,,,,,,,
7752,2018,2018-07-17,17Jul18.04,542585,2834533,Female,,,,,,,
7754,2018,2018-07-17,17Jul18.05,468747,2864815,,,,,,,,
7756,2018,2018-07-17,17Jul18.06,474185,2863055,,,,,,,,
7758,2018,2018-07-17,17Jul18.07,485308,2861111,,,,,,,,
7759,2018,2018-07-16,11Jul18.03,,,Male,3022,169.4,24.1,193.5,Intact,Flaccid,
7768,2018,2018-07-18,18Jul18.01,544513,2832398,,,,,,,,
7770,2018,2018-07-18,18Jul18.02,542661,2832466,,,,,,,,
7776,2018,2018-07-18,18Jul18.05,508835,2782835,Male,,,,,,,
7778,2018,2018-07-18,18Jul18.06,520302,2793432,Male,,,,,,,
7780,2018,2018-07-18,18Jul18.07,520520,2808962,Female,,,,,,,
7782,2018,2018-07-18,18Jul18.08,464858,2865319,Male,,,,,,,
7784,2018,2018-07-18,18Jul18.09,517225,2849210,,,,,,,,
7789,2018,2018-07-19,19Jul18.02,542700,2831396,,,,,,,,
7791,2018,2018-07-19,19Jul18.03,542723,2830846,Male,,,,,,,
7793,2018,2018-07-19,19Jul18.04,542669,2829315,,,,,,,,
7795,2018,2018-07-19,19Jul18.05,520307,2800383,,,,,,,,
7797,2018,2018-07-19,19Jul18.06,523846,2812801,,,,,,,,
7799,2018,2018-07-19,19Jul18.07,523846,2812801,,,,,,,,
7801,2018,2018-07-19,19Jul18.08,512688,2787249,Male,,,,,,,
7803,2018,2018-07-19,19Jul18.09,522216,2812899,,,,,,,,
7805,2018,2018-07-19,19Jul18.10,488493,2860759,Male,,,,,,,
7807,2018,2018-07-19,19Jul18.11,530150,2849355,Female,,,,,,,
7809,2018,2018-07-19,19Jul18.12,542573,2834916,Female,,,,,,,
7811,2018,2018-07-19,19Jul18.13,541937,2849283,Male,,,,,,,
7813,2018,2018-07-19,19Jul18.14,542592,2834377,,,,,,,,
7815,2018,2018-07-20,20Jul18.01,546287,2832413,Male,,,,,,,
7821,2018,2018-07-20,20Jul18.04,542663,2830577,,,,,,,,
7823,2018,2018-07-20,20Jul18.05,545607,2832412,Male,,,,,,,
7825,2018,2018-07-20,20Jul18.06,544018,2832399,,,,,,,,
7827,2018,2018-07-20,20Jul18.07,520301,2793266,Male,,,,,,,
7829,2018,2018-07-20,20Jul18.08,496865,2859811,,,,,,,,
7831,2018,2018-07-20,20Jul18.09,491296,2860455,Female,,,,,,,
7833,2018,2018-07-21,21Jul18.01,542682,2831941,,,,,,,,
7835,2018,2018-07-21,21Jul18.02,509585,2784392,Female,,,,,,,
7837,2018,2018-07-21,21Jul18.06,542572,2834885,Male,,,,,,,
7839,2018,2018-07-21,21Jul18.07,510050,2856676,,,,,,,,
7841,2018,2018-07-22,21Jul18.05,542662,2830538,Female,,,,,,,
7843,2018,2018-07-22,22Jul18.01,487005,2860917,Female,,,,,,,
7845,2018,2018-07-22,22Jul18.02,542664,2830362,Female,,,,,,,
7847,2018,2018-07-22,22Jul18.03,542530,2836251,Female,,,,,,,
7849,2018,2018-07-22,22Jul18.04,542561,2835243,,,,,,,,
7851,2018,2018-07-22,22Jul18.05,545424,2830406,Male,,,,,,,
7853,2018,2018-07-22,22Jul18.06,546129,2832412,Female,,,,,,,
7855,2018,2018-07-22,22Jul18.07,542546,2832876,Female,,,,,,,
7857,2018,2018-07-22,27Jul18.11,524536,2835976,Male,,,,,,,
7892,2018,2018-07-23,23Jul18.01,542636,2833279,Male,,,,,,,
7894,2018,2018-07-23,23Jul18.03,492228,2860324,Male,,,,,,,
7896,2018,2018-07-23,23Jul18.04,542632,2833286,Male,,,,,,,
7898,2018,2018-07-23,23Jul18.05,542672,2828701,Female,,,,,,,
7899,2018,2018-07-23,18Jul18.01,,,,116,61.8,8.0,69.8,Intact,Undeveloped,
7900,2018,2018-07-23,18Jul18.02,,,,116,60.9,8.6,69.5,Intact,Undeveloped,
7901,2018,2018-07-23,18Jul18.06,,,Male,5236,209.0,32.0,241.0,Intact,Flaccid,
7902,2018,2018-07-23,19Jul18.02,,,,1286,138.1,,,Intact,,
7903,2018,2018-07-23,19Jul18.03,,,Male,4936,216.9,32.1,249.0,Intact,Flaccid,
7904,2018,2018-07-23,19Jul18.04,,,,120,59.4,8.9,68.3,Intact,Undeveloped,
7905,2018,2018-07-23,19Jul18.05,,,,114,60.6,8.7,69.3,Intact,Undeveloped,
7906,2018,2018-07-23,19Jul18.06,,,,108,69.4,8.0,77.4,Intact,Undeveloped,
7907,2018,2018-07-23,19Jul18.07,,,,108,58.0,8.4,66.4,Intact,Undeveloped,
7908,2018,2018-07-23,19Jul18.08,,,Male,2872,182.0,23.4,205.4,Intact,Flaccid,
7909,2018,2018-07-23,19Jul18.09,,,,96,59.9,7.2,67.1,Intact,Undeveloped,
7910,2018,2018-07-23,20Jul18.04,,,,116,58.4,8.6,67.0,Intact,Undeveloped,
7911,2018,2018-07-23,20Jul18.05,,,Male,968,117.0,16.5,133.5,Intact,Flaccid,
7912,2018,2018-07-23,20Jul18.06,,,,124,64.2,8.7,72.9,Intact,Undeveloped,
7914,2018,2018-07-23,21Jul18.01,,,,94,59.2,8.2,67.4,Intact,Undeveloped,
7915,2018,2018-07-23,21Jul18.02,,,Female,2920,168.2,23.5,191.7,Intact,Primary,
7918,2018,2018-07-24,24Jul18.01,541572,2808560,Female,,,,,,,
7920,2018,2018-07-24,24Jul18.02,542619,2833626,Male,,,,,,,
7922,2018,2018-07-24,24Jul18.03,542668,2829228,Male,,,,,,,
7930,2018,2018-07-24,24Jul18.07,492378,2844890,,,,,,,,
7932,2018,2018-07-24,24Jul18.08,495751,2859931,Male,,,,,,,
7934,2018,2018-07-24,24Jul18.09,508114,2849241,Female,,,,,,,
7936,2018,2018-07-24,24Jul18.10,542564,2835231,Male,,,,,,,
7937,2018,2018-07-24,24Jul18.12,,,,100,67.3,8.9,76.2,,,
7938,2018,2018-07-24,24Jul18.12,542604,2834116,,,,,,,,
7940,2018,2018-07-24,25Jul18.11,542043,2833289,Female,,,,,,,
7942,2018,2018-07-23,07Jul18.01,,,Female,4666,194.0,27.4,221.4,Intact,Primary,
7943,2018,2018-07-23,13Jul18.03,,,Female,4754,195.2,21.1,216.3,Intact,Primary,
7949,2018,2018-07-23,17Jul18.04,,,Female,1754,141.2,19.6,160.8,Intact,Undeveloped,
7952,2018,2018-07-23,18Jul18.05,,,Male,5880,204.0,32.5,236.5,Intact,Flaccid,
7953,2018,2018-07-23,18Jul18.07,,,Female,8440,234.0,33.5,267.5,Intact,Primary,
7956,2018,2018-07-23,20Jul18.01,,,Male,,122.3,18.8,141.1,Intact,Flaccid,
7959,2018,2018-07-24,24Jul18.01,,,Female,3898,200.9,26.1,227.0,Intact,Primary,
7962,2018,2018-07-25,25Jul18.01,542665,2832303,Male,,,,,,,
7966,2018,2018-07-25,25Jul18.03,519027,2807146,Male,,,,,,,
7968,2018,2018-07-25,25Jul18.04,519027,2807146,Male,,,,,,,
7970,2018,2018-07-25,25Jul18.05,520296,2793460,Male,,,,,,,
7972,2018,2018-07-25,25Jul18.06,542043,2833289,Male,,,,,,,
7974,2018,2018-07-25,25Jul18.07,544212,2832395,Female,,,,,,,
7976,2018,2018-07-25,25Jul18.08,542669,2829687,Female,,,,,,,
7978,2018,2018-07-25,25Jul18.09,542043,2833289,Female,,,,,,,
7980,2018,2018-07-25,25Jul18.13,544212,2832395,Male,,,,,,,
7982,2018,2018-07-25,25Jul18.14,543015,2832385,Female,,,,,,,
7984,2018,2018-07-25,25Jul18.15,542707,2831223,Female,,,,,,,
7986,2018,2018-07-25,06Jul18.06,,,Male,7384,242.0,35.8,277.8,Intact,Flaccid,
7987,2018,2018-07-25,16Jul18.01,,,Male,5312,209.8,34.3,244.1,Intact,Flaccid,
7988,2018,2018-07-25,16Jul18.02,,,Female,3766,191.0,27.5,218.5,Intact,Primary,
7989,2018,2018-07-25,18Jul18.08,,,Male,2978,168.2,26.9,195.1,Intact,Flaccid,
7990,2018,2018-07-24,20Jul18.07,,,Male,4010,181.1,29.7,210.8,Intact,Flaccid,
7991,2018,2018-07-24,23Jul18.01,,,Male,108,59.4,9.0,68.4,Intact,Undeveloped,
7994,2018,2018-07-24,24Jul18.02,,,Male,120,60.8,,,Intact,Undeveloped,
7995,2018,2018-07-24,24Jul18.03,,,Male,124,60.3,8.6,68.9,Intact,Undeveloped,
7998,2018,2018-07-26,24Jul18.07,,,,179,61.4,8.3,69.7,Intact,Undeveloped,
8006,2018,2018-07-26,26Jul18.03,469709,2864778,Male,,,,,,,
8008,2018,2018-07-26,26Jul18.04,469930,2864815,,,,,,,,
8009,2018,2018-07-25,28Jun18.05,,,Male,4374,202.3,29.3,231.6,Intact,Flaccid,
8010,2018,2018-07-27,15Jul18.01,,,Male,11342,257.0,36.9,293.9,Intact,,
8028,2018,2018-07-27,27Jul18.05,572700,2830757,Female,,,,,,,
8030,2018,2018-07-27,27Jul18.06,523501,2848989,Male,,,,,,,
8032,2018,2018-07-27,27Jul18.07,494659,2860052,Female,,,,,,,
8034,2018,2018-07-27,27Jul18.08,497293,2859753,Female,,,,,,,
8036,2018,2018-07-27,27Jul18.09,494659,2860052,Female,,,,,,,
8038,2018,2018-07-27,27Jul18.10,507467,2858625,Male,,,,,,,
8041,2018,2018-07-27,27Jul18.12,542635,2833211,Male,,,,,,,
8043,2018,2018-07-27,27Jul18.13,543470,2832392,Male,,,,,,,
8045,2018,2018-07-28,28Jul18.01,543920,2832396,Female,,,,,,,
8047,2018,2018-07-28,28Jul18.02,542656,2832656,Male,,,,,,,
8049,2018,2018-07-28,28Jul18.03,542548,2835659,Male,,,,,,,
8051,2018,2018-07-28,28Jul18.04,542672,2828374,Female,,,,,,,
8053,2018,2018-07-28,28Jul18.05,495468,2859958,Male,,,,,,,
8055,2018,2018-07-28,28Jul18.06,482693,2861405,,,,,,,,
8057,2018,2018-07-28,28Jul18.07,494894,2860033,Male,,,,,,,
8059,2018,2018-07-28,28Jul18.08,521433,2849324,Female,,,,,,,
8061,2018,2018-07-29,28Jul18.09,542600,2834130,Female,,,,,,,
8063,2018,2018-07-29,29Jul18.01,512285,2786976,Female,,,,,,,
8065,2018,2018-07-29,29Jul18.02,468182,2864802,Male,,,,,,,
8071,2018,2018-07-30,30Jul18.01,486287,2860999,Female,,,,,,,
8077,2018,2018-07-31,31Jul18.03,466866,2864795,Male,,,,,,,
8079,2018,2018-07-31,31Jul18.04,514329,2849181,Female,,,,,,,
8081,2018,2018-07-31,31Jul18.07,489919,2856163,Male,,,,,,,
8083,2018,2018-07-31,31Jul18.08,542614,2833842,Female,,,,,,,
8087,2018,2018-08-01,01Aug18.02,437936,2877236,Female,,,,,,,
8089,2018,2018-08-01,01Aug18.03,465207,2865196,,,,,,,,
8091,2018,2018-08-01,01Aug18.04,469041,2864805,Female,,,,,,,
8093,2018,2018-08-01,01Aug18.05,512810,2854036,Female,,,,,,,
8095,2018,2018-08-01,01Aug18.06,512721,2854111,Female,,,,,,,
8117,2018,2018-08-01,31Jul18.05,413999,2852775,Female,,,,,,,
8119,2018,2018-08-01,31Jul18.06,512694,2854162,Female,,,,,,,
8123,2018,2018-08-02,01Aug18.07,513128,2849184,Female,,,,,,,
8125,2018,2018-08-02,01Aug18.08,514159,2849224,Female,,,,,,,
8127,2018,2018-08-02,02Aug18.01,509668,2784451,Male,,,,,,,
8131,2018,2018-08-02,02Aug18.03,542604,2834065,Male,,,,,,,
8133,2018,2018-08-02,02Aug18.04,491934,2860360,Male,,,,,,,
8135,2018,2018-08-02,02Aug18.05,492775,2860263,Female,,,,,,,
8137,2018,2018-08-02,02Aug18.06,470214,2864803,Male,,,,,,,
8139,2018,2018-08-02,02Aug18.07,472280,2863953,Female,,,,,,,
8141,2018,2018-08-02,02Aug18.08,467927,2864807,Male,,,,,,,
8143,2018,2018-08-02,02Aug18.09,472045,2864067,Male,,,,,,,
